  1.000000000  1.000000000  1.000000000  1.000000000  1.000000000  1.000000000  1.000000000  1.000000000  1.000000000  1.000000000  1.000000000  1.000000000  1.000000000  1.000000000  1.000000000  1.000000000  1.000000000  1.000000000
  1.001880527  1.001827836  1.001219392  1.001388907  1.000758290  1.000683308  1.000747204  1.000783324  1.002522230  1.002644420  1.004447222  1.003641725  1.000291705  1.000286102  1.000986099  1.000647187  1.001433372  1.003805518
  1.003761053  1.003655553  1.002438903  1.002777815  1.001516700  1.001366615  1.001494408  1.001566648  1.005044460  1.005288839  1.008894444  1.007283330  1.000583291  1.000572205  1.001972198  1.001294494  1.002866626  1.007611156
  1.005641699  1.005483389  1.003658295  1.004166722  1.002274990  1.002050042  1.002241611  1.002349973  1.007566690  1.007933378  1.013341665  1.010925055  1.000874996  1.000858307  1.002958298  1.001941681  1.004299998  1.011416674
  1.007522225  1.007311106  1.004877806  1.005555511  1.003033280  1.002733350  1.002988935  1.003133297  1.010088921  1.010577798  1.017788887  1.014566660  1.001166701  1.001144409  1.003944397  1.002588868  1.005733371  1.015222192
  1.008933306  1.008855581  1.005866647  1.006588936  1.003399968  1.003200054  1.003511071  1.003577828  1.012699962  1.013355613  1.022233367  1.018155575  1.001011133  1.001144409  1.004733324  1.002944469  1.006711125  1.018744469
  1.010344386  1.010522246  1.006877780  1.007588863  1.003844500  1.003833294  1.004088879  1.004011154  1.015622258  1.016511083  1.026866674  1.021900058  1.000844479  1.001277804  1.005633354  1.003299952  1.007688880  1.022433281
  1.011811137  1.012111068  1.007988930  1.008700013  1.004344463  1.004411101  1.004777789  1.004577756  1.018766642  1.019855499  1.031722188  1.025933385  1.000755548  1.001344442  1.006644487  1.003811121  1.008722186  1.026100039
  1.013433337  1.013733387  1.009088874  1.009744406  1.004988909  1.005022168  1.005466700  1.005077720  1.022311091  1.023355603  1.036733389  1.030011058  1.000788927  1.001422167  1.007677794  1.004266620  1.009922266  1.029800057
  1.015200019  1.015455604  1.010355592  1.010944486  1.005833387  1.005755544  1.006311059  1.005744457  1.026200056  1.027122259  1.042000055  1.034399986  1.000955582  1.001588941  1.008877754  1.004877806  1.011266708  1.033655524
  1.016999960  1.017377734  1.011577725  1.012211084  1.006766677  1.006677747  1.007111073  1.006433368  1.030255556  1.031233311  1.047388911  1.038933277  1.001155615  1.001977801  1.010055542  1.005533338  1.012655497  1.037700057
  1.018955588  1.019288898  1.012866616  1.013488889  1.007799983  1.007522225  1.007955551  1.007133365  1.034511089  1.035433292  1.052977800  1.043566704  1.001488924  1.002288938  1.011288881  1.006188869  1.014199972  1.041788936
  1.021000028  1.021322250  1.014322281  1.014977813  1.008922219  1.008522272  1.008977771  1.008011103  1.038955569  1.039855599  1.058899999  1.048433304  1.001922250  1.002811074  1.012699962  1.006999969  1.015822172  1.046144485
  1.023066640  1.023455501  1.015755534  1.016399980  1.010077834  1.009577751  1.009966612  1.008811116  1.043422222  1.044355512  1.064955592  1.053377748  1.002355576  1.003366709  1.014088869  1.007722259  1.017533302  1.050666690
  1.025377750  1.025688887  1.017188907  1.017977834  1.011455536  1.010722280  1.010966659  1.009766698  1.048177719  1.049144387  1.071266651  1.058577776  1.002944469  1.003977776  1.015488863  1.008577824  1.019455552  1.055433393
  1.027699947  1.027877808  1.018711090  1.019622207  1.012788892  1.011800051  1.011999965  1.010788918  1.052966714  1.053966641  1.077777743  1.063922167  1.003522277  1.004500031  1.016899943  1.009477735  1.021377802  1.060211062
  1.030133367  1.030222178  1.020244479  1.021233320  1.014188886  1.013011098  1.013033390  1.011744499  1.057877779  1.058922172  1.084499955  1.069311142  1.004111052  1.005122185  1.018355608  1.010311127  1.023355603  1.065277815
  1.032666683  1.032644391  1.021811128  1.023022175  1.015788913  1.014288902  1.014122248  1.012855530  1.062888861  1.064044476  1.091433287  1.074966669  1.004911065  1.005855560  1.019844413  1.011322260  1.025488853  1.070477724
  1.035055518  1.035022259  1.023333311  1.024733305  1.017111063  1.015488863  1.015155554  1.013877749  1.067844391  1.069144487  1.098522186  1.080666661  1.005466700  1.006511092  1.021322250  1.012277722  1.027466655  1.075799942
  1.037455559  1.037155509  1.024833322  1.026488900  1.018344402  1.016511083  1.016188860  1.014899969  1.072733283  1.074166656  1.105833292  1.086488843  1.005922198  1.006955504  1.022766709  1.013188839  1.029388905  1.081088901
  1.039866686  1.039344430  1.026377797  1.028288841  1.019588947  1.017633319  1.017266631  1.015955567  1.077666640  1.079433322  1.113422275  1.092477798  1.006399989  1.007466674  1.024299979  1.014166713  1.031299949  1.086488843
  1.042133331  1.041611075  1.027866721  1.029922247  1.020788908  1.018711090  1.018288851  1.016822219  1.082622170  1.084766626  1.121166706  1.098477721  1.006800056  1.007911086  1.025799990  1.014988899  1.033088923  1.091988921
  1.044499993  1.043822169  1.029422164  1.031744480  1.021988869  1.019755602  1.019377828  1.017844439  1.087800026  1.090233326  1.129188895  1.104644418  1.007233381  1.008366704  1.027422190  1.015933275  1.034955502  1.097422242
  1.046666622  1.045977831  1.030955553  1.033444405  1.023033381  1.020799994  1.020444393  1.018755555  1.092900038  1.095711112  1.137333274  1.110933304  1.007544398  1.008855581  1.029044390  1.016844392  1.036655545  1.102844477
  1.049000025  1.048188925  1.032500029  1.035222173  1.024244428  1.021811128  1.021533370  1.019633293  1.098299980  1.101277828  1.145722270  1.117433310  1.008022189  1.009411097  1.030733347  1.017777801  1.038533330  1.108211160
  1.051100016  1.050322175  1.033966660  1.037066698  1.025233388  1.022755504  1.022522211  1.020599961  1.103588939  1.107044458  1.154233336  1.124033332  1.008344412  1.009966612  1.032311082  1.018766642  1.040166616  1.113644481
  1.052977800  1.052333355  1.035366654  1.038677812  1.025966644  1.023633361  1.023422241  1.021377802  1.108966708  1.112911105  1.163011074  1.130655527  1.008433342  1.010455608  1.033855557  1.019566655  1.041522264  1.118933320
  1.054944396  1.054422259  1.036711097  1.040444493  1.026944399  1.024555564  1.024322271  1.022244453  1.114500046  1.118999958  1.172022223  1.137566686  1.008833289  1.011111140  1.035388947  1.020477772  1.043088913  1.124144435
  1.056766629  1.056399941  1.037922263  1.042033315  1.027899981  1.025500059  1.025133371  1.023055553  1.120000005  1.124855518  1.180744410  1.144166708  1.009322166  1.011788845  1.036822200  1.021299958  1.044622183  1.129088879
  1.058422208  1.058300018  1.039033294  1.043544412  1.028441191  1.026111722  1.025435328  1.023623586  1.125166655  1.130433321  1.189066648  1.150533319  1.009847045  1.012405872  1.037076473  1.021682382  1.045558810  1.131682396
  1.060088873  1.059888840  1.040099978  1.045099974  1.029129386  1.026882410  1.026152968  1.024294138  1.130177736  1.135777831  1.196922183  1.156566620  1.010082364  1.012876511  1.038194060  1.022317648  1.046811819  1.136000037
  1.061555505  1.061411142  1.041055560  1.046488881  1.029917598  1.027641177  1.026829362  1.024994135  1.134866714  1.140811086  1.204399943  1.162299991  1.010464668  1.013364673  1.039229393  1.022941232  1.048123479  1.140117645
  1.063044429  1.062955499  1.042022228  1.047911167  1.030758858  1.028417706  1.027505875  1.025647044  1.139344454  1.145666718  1.211511135  1.167644501  1.010911822  1.013876438  1.040264726  1.023547053  1.049464703  1.144011736
  1.064177752  1.064355612  1.042833328  1.049188852  1.031435251  1.029094100  1.028123498  1.026217699  1.143322229  1.150144458  1.218177795  1.172544479  1.011217594  1.014341235  1.041205883  1.024070621  1.050641179  1.147705913
  1.065355539  1.065655589  1.043599963  1.050300002  1.032064676  1.029676437  1.028658867  1.026782393  1.147022247  1.154099941  1.224444389  1.177022219  1.011511803  1.014741182  1.042041183  1.024582386  1.051794171  1.151135325
  1.066533327  1.066855550  1.044277787  1.051433325  1.032652974  1.030211806  1.029129386  1.027270555  1.150455594  1.157699943  1.230200052  1.181122184  1.011817694  1.015158772  1.042770624  1.025064707  1.052835345  1.154399991
